ID,I/O Data Operations, I/O Data Bytes,Number of subprocesses,Time on processor,Disk Reading/sec,Disc Writing/sec,Bytes Sent/sent,Received Bytes (HTTP),Network packets sent,Network packets received,Pages Read/sec,Pages Input/sec,Page Errors/sec,Confirmed byte radius,Label
ID_4YRJQ6CQXI,52.70561298,12189.66173,27.0,0.833246752,10.75443368,0.0,34.52973127,18.99801817,0.355518469,0.266638851,0.022219904,0.0,930.5695917,31.47010557,0
ID_EF74V08CN8,28.66542641,5881.345534,27.0,0.729135649,0.688859084,0.0,26.13220268,27.02105311,0.422203955,0.355540173,0.57775278,0.0,1089.775071,32.29659377,0
ID_NH2RQ30J3W,0.044444676,4.355578253,27.0,0.0,0.755559493,0.0,42.97800174,22.64456245,0.444446761,0.288890394,0.0,0.0,246.0457266,26.61135297,0
ID_NX1EHMSYJI,22.46605664,8327.151668,30.0,0.034721258,5.644291183,0.022221619,15.31069537,21.2438676,0.288881045,0.311102664,0.066664856,0.0,960.2405929,23.37208835,0
ID_QU8VRGK7KL,69.77477146,35281.46546,25.0,0.520746981,0.444283804,0.0,37.58640984,10.41845521,0.244356092,0.088856761,0.0,0.0,589.0314677,23.62465391,1
ID_3TVSUQY9EN,0.044444164,16.53322914,27.0,0.0,4.488860599,0.022222082,39.44419586,24.79984371,0.422219561,0.333331233,0.044444164,0.0,878.8611279,35.12282051,0
ID_8GLK4QTZ38,32.93946959,8231.822386,27.0,0.138913884,1.37803449,0.0,63.05619111,56.83280954,0.866828147,0.777922696,0.066679088,0.0,1476.452825,25.16499863,0
ID_903N593I9Y,1.46667531,1558.120294,30.0,0.0,4.822250641,0.0,19.06677903,23.80014026,0.311112945,0.311112945,0.06666706,0.0,284.8461231,30.08714005,0
ID_DDFOIW77DA,19.28909434,18984.55776,27.0,0.069445163,0.355559343,0.0,28.88919659,34.95592788,0.488894096,0.466671637,0.0,0.0,403.4487416,27.511623,0
ID_Z6SYJZA3S6,22.91906995,5411.816098,25.0,0.158456155,1.724000837,0.025352953,46.95366986,26.64595411,0.354941349,0.177470674,0.025352953,0.0,746.5177154,21.91703197,1
ID_0YQ5PIFHH7,24.35292798,6552.137498,30.0,0.069436927,2.421960903,0.0,188.1574764,258.0388254,1.533167911,1.355409313,0.04443965,0.0,850.4415745,31.58281975,0
ID_RM12BG6XX5,32.7094298,121124.1414,33.0,0.496718733,17.83855867,2.532497744,1115.676331,30840.89082,9.330254847,26.52458164,1.843836077,0.0,13036.14321,22.81152809,0
ID_R6ADR7UTHU,21.9616957,5095.291231,25.0,0.0347319,1.733818082,0.0,3.334265542,21.65049759,0.066685311,0.066685311,0.0,0.0,777.5062675,32.17303297,1
ID_4LUC6W740I,1.155548848,241.4208209,28.0,0.0,0.844439543,0.0,60.46631569,43.42197018,0.75555117,0.622218611,0.0,0.0,470.8639336,31.96327652,0
ID_85BX7AT58G,19.5168239,19233.98556,29.0,0.0,2.06727178,0.0,47.83622442,29.87541153,0.533489492,0.400117119,0.044457458,0.0,623.7381306,29.7433886,0
ID_6THZSJ4N9G,205.6051273,153839.1202,24.0,0.867983555,0.533288993,0.0,37.86351853,24.90904006,0.399966745,0.311085246,0.0,0.0,687.8094791,24.10174052,1
ID_AQ70TDMI85,6.466153283,1313.317951,27.0,0.069438904,0.311086412,0.0,56.06221558,41.24117008,0.688834199,0.577731908,0.0,0.0,320.6856501,26.62896328,0
ID_R09FG93C2S,51.18187017,26836.12353,34.0,1.111204598,19.11263932,1.577903943,884.4262723,119891.9196,8.93404768,84.14006099,0.822287971,0.0,15208.41603,32.02588177,0
ID_G7UARX90ZC,19.60425395,3648.791755,28.0,0.173648636,0.533449087,0.0,78.46146989,171.3038381,0.577903178,0.600130223,0.022227045,0.0,491.7733771,28.49672766,0
ID_OFZ4ADOY03,1.599821048,309.3876148,27.0,0.0,0.666592103,0.0,90.96760234,163.8705587,1.044327628,0.999888155,0.0,0.0,249.5720834,28.22448968,0
ID_QX7Q25K8X5,60.0079976,3128616.857,32.0,8.57752808,11.29039362,0.46672887,572.0540186,2778.192487,3.244876907,3.31155246,0.15557629,0.0,6424.678475,30.78487097,0
ID_U8VUXTPL6A,4.511185425,5189.018814,29.0,0.0,8.489028731,0.022222588,23.57816619,29.04492291,0.400006589,0.400006589,0.111112942,0.0,1142.752158,22.46715802,0
ID_HQN36JA4CB,31.36991646,127228.2511,42.0,0.523749511,13.86363731,0.155521572,401.5566998,902.9582491,2.110649911,1.688519929,0.710955759,0.0,11456.91876,23.21310074,0
ID_UCR04YRODJ,0.777597033,916.1426074,31.0,0.0,2.066186402,0.022217058,21.95045339,23.08352335,0.288821755,0.288821755,0.066651174,0.0,404.6837131,34.79412236,0
ID_VVJ7BZZBNJ,9.622212279,17310.64878,47.0,0.902776723,17.62220401,2.177775527,2012.064588,41527.75709,8.933324102,31.26663436,0.822221373,0.0,13541.91934,28.62412395,0
ID_8IYZPXOTBU,5.077652833,1105.198811,27.0,0.034656053,0.997792041,0.0,40.59904951,33.94710256,0.44346313,0.332597347,0.022173156,0.0,837.3470812,28.78484375,1
ID_15UB2LE2JT,72.70993608,3122289.904,32.0,8.677805752,10.97424639,1.355119493,1076.031523,41749.40995,6.820027613,30.32357554,0.177720589,0.0,7569.430908,27.5049418,0
ID_RMF2YEY59P,87.15753369,90951.5427,27.0,0.729362205,0.822450586,0.0,203.0786095,137.6604453,1.622672777,1.844956719,0.0,0.0,752.6756563,33.44299561,1
ID_9B58O4I1PF,7.202244988,127228.2511,41.0,0.523749511,18.40573719,4.179080425,5421.556602,208460.8453,32.34341499,152.3808315,0.911395199,0.0,11182.55234,27.10386406,0
ID_66SPIGS8G6,33.87244771,11529.27883,30.0,0.520921234,6.601126622,0.0,32.40553069,47.83038549,0.555650389,0.622328436,0.044452031,0.0,1862.00668,26.83010016,0
ID_R6NDBGYJOA,44.37303431,38293.24014,28.0,0.347014001,3.464561237,0.0,174.2496633,338.4609824,1.643445715,1.354732279,0.066626178,0.0,1381.826924,21.79384232,1
ID_4Q07TYR30M,31.36991646,127228.2511,42.0,0.555550358,16.59983485,0.866658044,1060.967222,31568.30815,7.755478397,24.59975526,0.866658044,0.0,12928.33804,33.04092806,0
ID_ERRJUT1LPB,338.8995628,192898.3474,38.0,2.881294546,26.08286919,7.331641256,6167.087802,208789.6132,46.56703052,167.716848,2.088406903,0.0,19552.59855,26.37017021,0
ID_H5PF08T68K,18.40345281,4817.792792,29.0,0.312558731,1.933696129,0.0,20.29269616,25.3603136,0.333395884,0.333395884,0.044452785,0.0,625.5840374,29.05534954,0
ID_1G200FGVRY,0.999854739,127.9814066,27.0,0.069435638,2.110804449,0.022218994,22.93000201,27.46267683,0.42216089,0.399941896,0.0,0.0,336.862171,30.29990716,0
ID_L778ZR22K9,205.0525548,153577.4921,25.0,0.495057045,0.574265967,0.0,227.6271479,5490.022249,2.970341208,4.178279966,0.019802275,0.0,642.1085602,24.24889173,1
ID_SD9PEAUGBP,2.955532135,502.3960188,27.0,0.0,0.933325937,0.111110231,81.44379905,251.8424487,0.822215707,0.777771614,0.199998415,0.0,407.8856566,30.09947139,0
ID_FP7JYO5JYO,4.955144939,1069.689136,28.0,0.0,0.933255998,0.0,68.21656934,51.84014862,0.844374474,0.711052189,0.0,0.0,296.2198977,23.58687632,0
ID_CG5OOBL85D,61.72741148,12776.72981,27.0,0.45134555,0.755483078,0.0,251.7758457,397.6951802,1.177664798,0.999904074,0.0,0.0,809.766759,36.08557203,1
ID_MZI2LOKBG0,219.6249132,74092.8572,31.0,1.562837917,5.645656103,1.333619552,5523.429871,101558.1962,45.16524882,78.97250446,0.133361955,0.0,1235.665196,30.77484917,0
ID_ZQBX7C1OGR,1.066293184,163.8537193,28.0,0.0,1.15515095,0.0,32.34422659,16.83854654,0.33321662,0.244358855,0.0,0.0,628.0689001,24.53486324,0
ID_HZI2E2ALDZ,15.53204818,3965.138582,28.0,0.208316092,1.022137648,0.24442422,105.4357205,206.4273642,0.577729975,0.333305755,0.288864988,0.0,641.1691705,22.33666855,1
ID_TF9H5NMIKR,614.8524226,199462.5937,32.0,3.06615631,7.452996902,2.675943037,3932.863214,69075.14834,16.45209423,51.55650251,0.594654008,0.0,7287.940771,27.69585069,1
ID_7CB9684BW1,6.15515666,287346.2003,27.0,0.729119546,0.711065029,0.0,135.4134465,3389.935865,1.466571623,3.044247157,0.044441564,0.0,587.5619221,30.25268515,1
ID_SFIBY1IP0G,47.14986387,14046.70249,24.0,0.48628164,0.489060351,0.0,175.7060462,336.4735217,1.689481213,1.800631293,0.0,0.0,886.9998671,24.46071024,1
ID_7QUW302PE9,33.1710316,8255.965383,27.0,0.138860577,1.066449777,0.0,66.07545076,56.92175684,0.910925851,0.799837333,0.022217704,0.0,1059.362329,25.12202454,0
ID_CLXW0SMRHK,47.82770985,73713.10731,39.0,0.417567239,17.47151598,2.889690939,2412.691878,61248.77772,13.38149189,44.94580829,11.33647984,0.0,12703.88159,23.87099194,1
ID_TO31817I8I,3.088804214,1276.07613,29.0,0.0,5.466516811,0.0,68.79811401,57.13176716,0.911086135,0.777756457,0.044443226,0.0,945.6185219,33.28949316,0
ID_9M4U03EQ7Q,0.0,0.0,26.0,0.0,0.577826826,0.0,20.00169783,123.1215622,0.222241087,0.244465196,0.044448217,0.0,249.7545336,27.81660704,0
ID_TSMDG2V4JQ,0.0,0.0,27.0,0.0,0.59999922,0.0,57.86659144,123.5553949,0.555554833,0.511110447,0.0,0.0,372.1550718,27.75490911,0
ID_XO1UDBJM0Q,52.53217412,13745.9189,34.0,0.590264781,2.155507991,0.088886927,283.4159682,92.17574377,1.155530057,0.866647543,0.022221732,0.0,2241.350541,33.59868388,0
ID_PMTZABZHDY,1.044441919,144.5329839,28.0,0.0,1.533329626,0.0,303.865932,749.7315206,1.17777493,1.33333011,0.022222168,0.0,814.8202522,32.99288122,0
ID_E3PP2G9X01,0.0,0.0,27.0,0.0,2.732431479,0.0,19.57131816,16.39458887,0.244363791,0.199934011,0.02221489,0.0,616.7964229,28.77490444,0
ID_QYRMXMYHNK,4.955523488,1077.393028,28.0,0.069444164,1.044437686,0.0,66.02179499,126.5769587,0.622218196,0.555551961,0.022222078,0.0,333.1978438,26.63275754,0
ID_DI62EBT5PQ,47.37375617,54246.95047,27.0,0.0,6.377236407,0.0,26.39775906,31.95284304,0.444406718,0.422186382,0.044440672,0.0,892.813097,23.08388977,0
ID_2LSORXEV1P,0.044444719,16.53343562,27.0,0.0,0.911116748,0.0,30.20018684,13.20008166,0.288890676,0.200001237,0.0,0.0,241.5792723,30.65974296,0
ID_ZGJD43WVJD,0.044444156,120.7103276,27.0,0.0,2.044431174,0.0,21.55541564,27.99981825,0.355553248,0.377775326,0.044444156,0.0,296.8202955,25.45740388,0
ID_M0SEE6ADYM,68.16058474,34240.10491,25.0,0.243308796,1.290246056,0.0,74.1891482,130.1813779,0.422666811,0.355929946,0.0,0.0,713.728525,31.84247893,1
ID_2KXTZ48EXX,22.87460665,5343.254691,28.0,0.277874222,0.555748461,0.0,68.71273969,52.90725347,0.644668215,0.533518522,0.0,0.0,843.7595431,29.28659302,1
ID_YQ5YBUCMWE,0.0,0.0,27.0,0.0,0.733320059,0.0,60.24335391,126.2421592,0.555545499,0.511101859,0.0,0.0,279.1727241,29.298182,0
ID_KTTEUKU3LB,32.7094298,121124.1414,49.0,0.496718733,18.48594346,20.86334244,2302.588676,134328.2859,23.19630406,96.60682953,18.15266323,0.622123097,14525.17454,30.24121989,0
ID_9O39E957LI,31.36991646,127228.2511,45.0,0.523749511,12.12739406,0.866242433,324.1523607,1999.487438,2.798629399,2.776418055,1.910175622,0.0,11893.53082,36.11749328,0
ID_DOO94PTDOH,0.044430324,16.52808049,26.0,0.0,1.843858442,0.0,66.75656165,167.3690301,0.821960992,0.844176154,0.0,0.0,255.0744895,25.71702181,0
ID_35UXK9BU2B,45.22984848,38502.38661,25.0,0.139019675,1.801188656,0.0,11.94121369,21.79215905,0.111184485,0.155658279,0.0,0.0,660.4580776,27.91100981,1
ID_3SPOHJIDEA,2.645296665,127228.2511,33.0,0.523749511,26.74194864,3.667848317,3941.625407,259910.4672,43.59182151,196.841193,1.022551652,0.0,16164.58543,31.82907529,0
ID_V6X50RXLKH,65.66930388,15697.81108,29.0,0.521377146,1.579444639,0.0,96.14591171,189.1106884,1.31249625,1.201267754,0.0,0.0,1082.408983,38.37511757,0
ID_5SK5NAIB9D,0.0,0.0,26.0,0.0,0.64442698,0.0,19.06614997,21.06609578,0.31110268,0.26665944,0.0,0.0,312.1915396,34.67493319,0
ID_0NMZG7QWJF,94.49064659,24220.66516,32.0,0.312647071,4.668949596,0.022233093,76.37067554,146.6717166,0.867090639,0.822624453,0.06669928,0.0,1823.936276,23.71637596,0
ID_N8O1S1BILX,188.8969131,120021.4828,25.0,0.42753527,0.508155172,0.0,8.482282491,11.21850265,0.156355438,0.156355438,0.0,0.0,570.4237253,24.79852287,1
ID_TLG2NXY4US,136.4519884,43750.04931,27.0,0.243029412,0.977672608,0.0,103.8999345,107.0551506,1.288750257,1.177651097,0.0,0.0,695.4140824,36.45901767,0
ID_3KEQ74ZFD9,11.04433052,2487.974335,27.0,0.0,0.599993811,0.0,35.28852487,47.31062308,0.399995874,0.355551888,0.0,0.0,361.529604,30.50776646,1
ID_5B2EXWI7J9,60.12679565,12319.10943,28.0,0.533084095,0.822829981,0.0,145.0187668,232.3390899,1.043589244,0.842899004,0.0,0.0,853.5757252,34.01530982,1
ID_ZIXZ9VUFIB,24.73101856,20318.40935,30.0,0.173594618,5.599475901,0.0,25.33096241,31.99700515,0.466622992,0.466622992,0.044440285,0.0,1506.259018,29.65673931,0
ID_PSRKOCA4ZE,18.88741261,8427.452403,29.0,0.17359763,5.53290087,0.0,40.93013414,136.2337961,0.511071165,0.488850679,0.066661456,0.0,1205.550216,36.50141438,0
ID_3DCVWUOTNW,37.4660444,8490.170099,27.0,0.104164582,0.644433741,0.0,16.33306206,20.66632342,0.266662238,0.266662238,0.0,0.0,1215.957582,31.38036314,0
ID_U5Q7411I8M,0.0,0.0,26.0,0.0,1.666662741,0.0,19.77773119,22.3555029,0.311110378,0.288888208,0.0,0.0,259.532722,31.71335045,0
ID_GJ5M6E9GEI,0.044429009,16.52759124,27.0,0.0,0.555362609,0.0,32.0999588,13.15098658,0.288788557,0.155501531,0.0,0.0,236.3623264,22.21620088,0
ID_ZXT3CJHERX,0.0,0.0,27.0,0.0,0.666449012,0.0,74.46456959,132.6899983,0.799738814,0.599804111,0.0,0.0,236.2117448,24.91375281,0
ID_P6QY0KJY0B,0.044429315,16.52770506,27.0,0.0,0.710869035,0.0,37.03183379,20.54855804,0.377649175,0.266575888,0.0,0.0,244.3168014,26.77693931,0
ID_NXZBVT07J9,5.77736788,1405.500281,28.0,0.0,0.555516142,0.022220646,269.8697419,4000.093976,2.088740695,4.02193687,0.022220646,0.0,412.4374047,22.73836493,1
ID_33RMT8P777,1.31074958,892.5760319,28.0,0.0,2.043880701,0.0,8.264387183,10.21940351,0.155512662,0.155512662,0.044432189,0.0,357.0570721,35.71249757,0
ID_KIPIHJE92R,13.61999699,2906.369602,27.0,0.104149663,2.955072756,0.066655776,33.37232541,141.4435576,0.466590435,0.511027619,0.133311553,0.0,627.4308237,21.90383454,0
ID_B2Y03O8D4J,11.01847621,2482.533777,25.0,0.0,0.555366744,0.0,110.4513381,249.2930242,0.866372121,0.755298772,0.0,0.0,370.5629066,31.96628718,1
ID_JADT51EBE2,26.14412748,7186.147476,28.0,0.11932868,1.043728556,0.0,62.42005898,144.9509853,0.483679087,0.432765499,0.025456794,0.0,719.7399379,23.23735098,1
ID_56RUE82RSQ,5.332580006,1101.311086,29.0,0.1041519,2.932919003,0.0,95.7198111,153.7116187,1.044296918,0.955420584,0.022219083,0.0,298.0690032,23.66267897,0
ID_ATJEZ4O45Z,108.7417879,589716.4741,41.0,1.041961565,14.89309033,0.600169312,7909.409075,313178.7943,96.62725919,215.5719254,0.711311777,0.0,12858.73865,27.95336527,0
ID_DW6GUOUFNL,38.31646017,8993.077676,29.0,0.277808873,5.445204607,0.0,72.29898199,92.23509845,0.688985073,0.511182473,0.066675975,0.0,1531.636042,36.06932271,0
ID_TSTWMEOD3C,39.87775561,13080.74852,29.0,0.069463876,8.757990919,0.0,106.4962804,241.2893183,0.933592941,0.755765714,0.044456807,0.0,1575.371402,27.30714551,0
ID_7ETW52O5VS,41.32354457,37187.63922,24.0,0.138707519,1.109654795,0.0,83.64577846,115.4484849,1.242813371,1.46474433,0.022193096,0.0,669.0774553,21.64545388,1
ID_RAMZXXLVKF,8.1228555,1952.548036,25.0,0.034677951,3.484394299,0.0,14.98067613,11.96234731,0.133161566,0.110967971,0.066580783,0.0,667.0062819,32.67296761,1
ID_QVLYUHSLLB,0.0,0.0,26.0,0.0,0.488885735,0.0,15.86656431,10.04437965,0.177776631,0.111110394,0.0,0.0,285.0648277,34.42909006,0
ID_KNOJFE30BR,31.36991646,127228.2511,47.0,0.523749511,9.021401916,0.733266658,976.0668029,20055.75413,7.93261203,17.82060181,0.75548686,0.0,8201.787554,32.39392471,0
ID_G3PENOAIFV,4.977347702,1087.905998,27.0,0.0,0.533287254,0.0,84.21494549,82.23733859,1.244336925,1.155455716,0.0,0.0,463.5599453,32.44968381,1
ID_DCV1ZIDJ7S,136.6353828,48306.26484,31.0,0.138924816,3.912124186,0.022227978,177.490407,261.2454293,3.223056858,3.578704511,0.088911913,0.0,1061.319281,26.63972744,0
ID_7LTHSG4FLN,21.31038178,5326.195492,25.0,0.0,0.622200928,0.044442923,93.39680355,113.6849981,0.599979466,0.333321926,0.066664385,0.0,770.2403056,23.41572231,1
ID_WMS3RZUNT7,27.55146293,5690.322162,27.0,0.243215044,0.622631931,0.0,19.74632694,14.69856093,0.222368547,0.155657983,0.0,0.0,664.8597176,28.36953754,1
ID_B1VG1NED7H,3.71240037,4098.712308,31.0,0.0,2.645363138,0.0,149.6964317,156.8544731,0.95588752,0.844737809,0.066689827,0.0,997.7687318,29.35398233,0
ID_W1JSZM2QJQ,121.4602995,304655.2636,30.0,0.729395279,3.223232691,0.400125438,126.2173464,93.8516443,0.800250875,0.444583819,0.422354629,0.0,1690.64112,22.78571064,1
ID_YSDOAYPOEP,7.966441867,1420.645149,28.0,0.0,1.220485523,0.0,96.88435987,109.7771251,0.532575501,0.310669042,0.0,0.0,729.0292888,29.86068063,1
ID_LIB3XY8MQL,2.377540932,500.6612364,26.0,0.104156345,1.955360767,0.022220009,107.7448223,146.8964776,1.577620619,1.822040715,0.044440017,0.0,492.3953931,34.77383133,0
ID_W68U6DJ1G5,47.82770985,73713.10731,35.0,0.417567239,18.39171692,0.600382489,1339.633448,18995.84179,9.305928584,18.45175517,0.520331491,0.0,15241.44996,31.0176404,1
ID_L1D3OU82DS,58.80104914,46751.47859,48.0,0.729181417,18.35588307,1.133353555,1053.107679,23745.00144,6.600117761,18.80033544,0.800014274,0.0,12951.7422,29.38747078,0
ID_R0U619DWWA,26.56465673,19856.06944,29.0,0.243138764,4.935024095,0.022229838,59.88718428,141.3150818,0.555745957,0.422366927,0.066689515,0.0,1179.870896,28.12567403,0
ID_4C8CQXPC5S,19.33326915,17108.20987,27.0,0.0,0.377776524,0.0,97.55523167,81.33306331,1.28888461,1.155551719,0.0,0.0,473.5762055,28.99682725,0
ID_IA2JG06HFK,0.044429599,16.52781073,27.0,0.0,2.710205523,0.022214799,28.43494319,10.01887452,0.222147994,0.111073997,0.0,0.0,719.381848,27.80699768,0
ID_P55RELQ6HF,7.666968166,17921.77143,32.0,0.104173469,6.466920975,0.022223096,40.91271998,134.6941857,0.511131211,0.466685019,0.044446192,0.0,1606.285389,22.26977414,0
ID_08XGZY41CQ,19.32890546,3096665.17,34.0,9.810831222,10.58540517,0.022191625,392.2369736,837.5119313,0.843281754,1.17615613,0.133149751,0.0,6188.5563,26.68963017,1
ID_HNY3D184FI,21.34816013,6443.634463,26.0,0.034710317,0.510934113,0.0,59.37942978,116.3819052,0.46650506,0.355432427,0.0,0.0,982.148653,23.20514105,1
ID_UAOPPSJHYD,130.9006395,40255.42531,27.0,0.034731243,0.466787813,0.0,112.3847229,106.5165332,1.689327322,1.555959375,0.0,0.0,286.7633129,28.814208,0
ID_UZC8TYFQYT,119.2290572,22025.81233,28.0,0.798806497,0.422325147,0.0,64.23787756,71.46186034,1.111381965,1.000243768,0.0,0.0,469.9589776,30.74882553,0
ID_QZRTFF7MD5,5.289855722,1927.530075,26.0,0.0,1.066861658,0.0,7.912557298,18.64785273,0.155583992,0.155583992,0.0,0.0,355.2427059,30.11477215,1
ID_UXVU66IMJT,73.27553874,16247.88422,29.0,0.763765595,1.044254191,0.0,107.0471636,199.7636048,0.866508796,0.799854274,0.066654523,0.0,2556.778622,25.09484611,1
ID_S0QU4VB2HE,1.000206334,128.0264107,27.0,0.0,3.511835572,0.0,454.6937993,1303.957884,0.866845489,1.466969289,0.022226807,0.0,816.1683683,28.23430526,0
ID_D1GC03A163,139.0321979,46784.59012,28.0,0.104157538,1.577638812,0.0,127.1443561,186.6280054,1.599859077,1.666519872,0.0,0.0,1107.924631,31.13138562,0
ID_GQ1TY7G9F3,2.088749449,396.5957464,27.0,0.034719897,0.711063642,0.0,90.70505584,74.46169577,1.199919896,0.93327103,0.0,0.0,343.9548161,26.11995543,0
ID_J0C78JPMDV,0.0,0.0,27.0,0.0,0.733333457,0.0,65.15556656,131.088911,0.644444553,0.577777875,0.0,0.0,260.5778218,26.96999277,0
ID_TKYIMECC3L,7.954954055,1616.76664,27.0,0.0,0.666616262,0.0,56.04020706,50.39618938,0.688836804,0.688836804,0.0,0.0,284.1118507,22.83586083,0
ID_RRQZY3SPUN,1.066592456,172.6102124,27.0,0.0,11.79917904,0.022220676,45.15241395,54.37399456,0.755502989,0.733282313,0.044441352,0.0,327.777194,26.56124405,0
ID_B0L6KZNZ4G,37.54574103,35918.35879,27.0,0.0,0.400132231,0.0,59.68639116,66.132966,0.800264463,0.844723599,0.0,0.0,549.203717,30.35727468,0
ID_EJRV1OC64I,6.980086806,127228.2511,40.0,0.523749511,17.25015083,3.867946192,10654.85798,267494.3099,115.9494675,194.3087222,0.933642184,0.0,14859.96015,34.4539177,0
ID_634L9PP8SJ,35.05580147,7917.368313,27.0,0.208266071,0.688675441,0.0,23.0595196,20.5269712,0.288799378,0.266584042,0.022215337,0.0,1141.44622,32.2261938,0
ID_J1YW0CSUZ3,19.30486732,18927.3894,27.0,0.0,0.821956376,0.0,38.45422937,25.76944314,0.444300744,0.377655632,0.0,0.0,443.6120776,28.61125647,0
ID_A3DBVKMGNS,6.244853371,286037.3526,27.0,0.763939362,0.555591937,0.0,126.7416327,1938.615834,1.200078584,1.800117876,0.044447355,0.0,578.1045222,26.57967918,1
ID_YHICP3DO9C,26.28828549,10428.24953,30.0,0.208327573,5.955418859,0.0,22.64392469,30.77707134,0.377769107,0.422212531,0.044443424,0.0,1315.79202,28.51013127,0
ID_0MQI70BLJG,200.0404955,125175.4567,28.0,0.034710351,3.843087809,0.0,746.09218,380.5989794,1.421720345,1.621649769,0.02221438,0.0,684.0918444,28.21310692,0
ID_ULVDB7JWX2,42.41262977,36217.47842,27.0,0.346789946,3.573225219,0.0,355.258485,783.4240808,0.288521291,0.688012309,0.022193945,0.0,747.514277,31.16532774,1
ID_C4W7KU1QCT,5.066678095,1094.113579,28.0,0.034722293,0.977779983,0.0,88.93353393,176.8226211,0.644445898,0.400000902,0.022222272,0.0,404.0231335,20.74873066,1
ID_1RAEYQ952I,5.005846072,1089.272105,28.0,0.034762784,2.291565091,0.0,37.68845887,17.19786228,0.266978457,0.088992819,0.0,0.0,343.0673175,21.87933683,1
ID_3UL24HP6GP,46.48702199,41999.40531,25.0,0.17328311,2.594933957,0.0,27.67929554,9.536936763,0.199610304,0.088715691,0.022178923,0.0,725.6278142,29.89573628,1
ID_JXCT4N4X44,352.900748,289206.5927,28.0,2.546163449,1.42351557,0.112382808,223.7916319,257.9185446,1.873046802,1.70447259,0.037460936,0.0,950.9833223,24.38795949,1
ID_PRH0SIC5V2,0.889172306,144.5794169,27.0,0.0,0.689108537,0.0,101.4323308,154.2936243,1.044777459,0.911401613,0.0,0.0,296.472276,32.41326719,0
ID_8VSPUQXSWY,129.8216007,598336.206,47.0,0.867754745,13.52863703,0.577577279,6495.323006,313002.234,84.25963918,215.5473976,0.710864343,0.0,12993.15625,26.30888469,0
ID_C4H0QR1I14,0.044444723,7.644492384,27.0,0.0,2.266680881,0.0,247.6904422,653.8485448,1.711121842,1.511120588,0.066667085,0.0,1169.18511,28.80963013,0
ID_V80UW5CZWC,31.36991646,127228.2511,40.0,0.523749511,10.91166642,0.911157481,1307.666549,38307.90509,14.40073287,29.37927292,0.844487421,0.0,8687.975474,34.94003628,0
ID_LE04J0Z7VR,5.02964038,1120.566422,25.0,0.125406864,0.481561313,0.0,33.09396356,49.8683493,0.267534063,0.21402725,0.0,0.0,385.222297,29.91747077,1
ID_EG7PBV1OE7,0.044444372,120.8442463,29.0,0.0,1.866663605,0.0,56.37768532,123.088687,0.533332459,0.511110273,0.022222186,0.0,332.8438986,26.85525774,0
ID_I7QGPAYRN6,73.97912395,2017346.848,31.0,6.983504665,8.760978309,0.088943942,38.22365917,34.0210579,0.555899639,0.466955697,0.20012387,0.0,6974.605937,27.39911501,0
ID_BMNJ6AITKU,341.9988592,134807.0837,38.0,2.986062418,30.26656571,6.66664443,7865.84043,145044.0495,51.04427418,126.9106878,1.511106071,0.0,20888.99699,37.1452421,0
ID_8R0L11FS3F,63.98894783,15122.81765,29.0,0.694568917,2.1559319,0.0,81.56979456,68.45639434,1.066852899,0.933496287,0.0,0.0,872.4634103,26.13636971,0
ID_DIPJ9K8AP9,12.04166103,6771.427388,29.0,0.242552396,5.344457291,0.022176171,38.60871429,44.79586609,0.487875769,0.465699598,0.066528514,0.0,1128.456654,24.35665688,1
ID_JD7GX84X3K,86.92279829,24748.71157,26.0,0.798515566,0.999878815,0.155536705,289.7204414,345.1803864,1.666464691,1.644245162,0.066658588,0.0,1066.870695,26.48032739,1
ID_LHWHR6NOVL,83.85788153,17093.14262,27.0,0.347185901,0.511057572,0.0,47.39503479,24.15302523,0.466617783,0.311078522,0.0,0.0,787.0731,29.1420813,0
ID_I92PCKIEYZ,58.21814954,121124.1414,31.0,0.902714618,23.50946649,4.110823536,2508.246756,97850.13262,21.28739972,77.63901316,1.177695391,0.0,15104.07672,27.29765988,0
ID_MHI7OFRXEG,173.9242666,2238147.103,31.0,8.161353604,17.13681911,2.311581307,1365.766698,25904.4692,7.979400859,21.6933015,0.222267433,0.0,8116.206464,30.67273417,0
ID_AYEWVGW7D6,47.82770985,73713.10731,48.0,0.417567239,21.06126646,5.976245442,4375.922438,71342.2853,30.14782552,67.22720709,1.177475868,0.0,18407.30251,23.60423916,1
ID_SG6USAUPBH,0.0,0.0,26.0,0.0,0.66644512,0.0,38.92039498,21.7261109,0.377652234,0.266578048,0.0,0.0,247.7176509,27.14844659,0
ID_XIPZHOFMZA,207.7019169,154143.2241,26.0,0.625040529,0.46669594,0.0,117.1184573,171.7663295,0.822273799,0.688932102,0.0,0.0,689.3099032,33.00298549,1
ID_BHTOHDFKT1,22.41536835,20853.09049,29.0,0.0,4.820748198,0.0,57.13808463,71.5781138,1.044125186,1.066340615,0.044430859,0.0,1133.05355,28.74611757,0
ID_XIC281FW5X,0.044444846,16.5334828,27.0,0.0,0.733339963,0.0,37.20033629,29.24470882,0.377781193,0.333336347,0.0,0.0,299.5360411,23.02297545,0
ID_SR9PMS3JKJ,0.044458721,113.6587213,28.0,0.0,5.157211685,0.0,8.11371666,12.91525857,0.111146804,0.155605525,0.044458721,0.0,263.8402823,25.99903411,0
